0.0|0.273684210526|0.48486828947|0.777777777778|0.555555555556|0.64|1.0|0.0|0.0|0.7004|0.1|
4.0001600064e-05|0.636842105263|0.129941796451|0.0|1.0|0.58|0.0|0.0|0.0|0.8767|0.0|
8.0003200128e-05|0.357894736842|0.863475202379|0.777777777778|1.0|0.28|0.0|0.0|1.0|0.9572|1.0|
0.000120004800192|0.636842105263|0.179760276533|0.222222222222|0.888888888889|0.46|1.0|1.0|0.0|0.22|1.0|
0.000160006400256|0.636842105263|0.0764454420015|0.111111111111|1.0|0.04|1.0|0.0|0.0|0.3337|0.6|
0.00020000800032|0.278947368421|0.670033758462|0.111111111111|0.0|0.34|1.0|0.0|0.0|0.8716|0.7|
0.000240009600384|0.663157894737|0.473543749634|0.444444444444|0.777777777778|0.04|1.0|0.0|1.0|0.1258|0.1|
0.000280011200448|0.773684210526|0.205849850602|0.222222222222|0.555555555556|0.4|1.0|0.0|0.0|0.6623|0.9|
0.000320012800512|0.0368421052632|0.0266916100827|0.666666666667|0.888888888889|0.7|0.0|1.0|1.0|0.7523|0.7|
0.000360014400576|0.347368421053|0.862406487443|0.666666666667|0.888888888889|0.2|0.0|0.0|0.0|0.1174|0.9|
0.00040001600064|0.921052631579|0.161699196141|0.444444444444|0.888888888889|0.4|1.0|1.0|0.0|0.0273|0.8|
0.000440017600704|0.315789473684|0.929384004024|0.111111111111|0.0|0.64|1.0|1.0|1.0|0.2025|0.9|
0.000480019200768|0.836842105263|0.479236828442|0.111111111111|0.777777777778|0.9|1.0|1.0|1.0|0.9714|0.8|
0.000520020800832|0.757894736842|0.815505255694|0.777777777778|0.333333333333|0.6|1.0|0.0|1.0|0.0982|0.7|
0.000560022400896|0.115789473684|0.940213581367|0.222222222222|1.0|0.18|1.0|0.0|0.0|0.8727|0.7|
0.00060002400096|0.705263157895|0.996468594125|0.666666666667|0.333333333333|0.22|1.0|0.0|1.0|0.3842|0.4|
0.000640025601024|0.4|0.985708715582|0.444444444444|0.888888888889|0.8|0.0|1.0|0.0|0.278|0.1|
0.000680027201088|0.7|0.893694177827|0.777777777778|0.666666666667|0.3|1.0|1.0|1.0|0.3808|0.6|
0.000720028801152|0.0526315789474|0.435697301141|0.777777777778|0.888888888889|0.88|1.0|0.0|1.0|0.3518|0.4|
