0.0|0.667964554921|0.166|0.61|0.98|
4.0001600064e-05|0.598934344164|0.487|0.61|0.67|
8.0003200128e-05|0.80718984293|0.88|0.19|0.36|
0.000120004800192|0.239754377847|0.1251|0.41|0.19|
0.000160006400256|0.045271177485|0.4199|0.16|0.3|
0.00020000800032|0.27659871107|0.5381|0.45|0.87|
0.000240009600384|0.479847203462|0.8401|0.15|0.2|
0.000280011200448|0.417298014878|0.9098|0.25|0.95|
0.000320012800512|0.462331773779|0.8245|0.58|0.5|
0.000360014400576|0.400685786103|0.7717|0.16|0.33|
0.00040001600064|0.585903599973|0.2335|0.36|0.19|
0.000440017600704|0.966842221713|0.9258|0.38|0.56|
0.000480019200768|0.33269920682|0.0208|0.86|0.94|
0.000520020800832|0.365601381271|0.0689|0.47|0.55|
0.000560022400896|0.345426863458|0.7451|0.75|0.55|
0.00060002400096|0.76927257977|0.3376|0.16|0.96|
0.000640025601024|0.91464347306|0.0588|0.45|0.36|
0.000680027201088|0.120722803196|0.705|0.35|0.17|
0.000720028801152|0.964953986258|0.9275|0.02|0.02|
0.000760030401216|0.867428494069|0.946|0.58|0.39|
0.00080003200128|0.420058132193|0.7462|1.0|0.47|
0.000840033601344|0.103803445701|0.575|0.01|0.46|
0.000880035201408|0.873573089058|0.4256|0.68|0.28|
0.000920036801472|0.243274234628|0.4331|0.9|0.26|
0.000960038401536|0.691368975756|0.3099|0.28|0.14|
0.0010000400016|0.76455249628|0.2839|0.99|0.22|
0.00104004160166|0.247839743467|0.2145|0.92|0.13|
0.00108004320173|0.512318993588|0.8651|0.19|0.01|
0.00112004480179|0.548937021437|0.3515|0.48|0.97|
0.00116004640186|0.337198036397|0.2571|0.43|0.02|
0.00120004800192|0.306425557151|0.0148|0.97|0.33|
0.00124004960198|0.335786658692|0.0051|0.59|0.15|
0.00128005120205|0.509863984409|0.3091|0.97|0.79|
0.00132005280211|0.965423771965|0.3904|0.68|0.16|
0.00136005440218|0.370696283035|0.181|0.29|0.01|
0.00140005600224|0.191563456936|0.7796|0.02|0.99|
0.0014400576023|0.556852658027|0.1927|0.96|0.27|
0.00148005920237|0.671059078836|0.6655|0.29|0.57|
0.00152006080243|0.598001844793|0.6038|0.57|0.73|
0.0015600624025|0.82071360954|0.4887|0.54|0.62|
