0.0|0.35174205697|0.389|0.35|0.83|
4.0001600064e-05|0.86200427723|0.4533|0.88|0.43|
8.0003200128e-05|0.0900673103053|0.4815|0.76|0.85|
0.000120004800192|0.25515889091|0.074|0.95|0.59|
0.000160006400256|0.679036017024|0.6196|0.09|0.02|
0.00020000800032|0.719812141312|0.2799|0.9|0.27|
0.000240009600384|0.0196203023963|0.934|0.37|0.6|
0.000280011200448|0.882688330961|0.8742|0.1|0.82|
0.000320012800512|0.0730876973572|0.7735|0.64|0.02|
0.000360014400576|0.947650907724|0.6012|0.46|0.01|
0.00040001600064|0.632211764302|0.2387|0.52|0.01|
0.000440017600704|0.591401292867|0.7473|0.6|0.53|
0.000480019200768|0.683760770103|0.3885|0.55|0.29|
0.000520020800832|0.750457877771|0.0505|0.56|0.98|
0.000560022400896|0.837972386915|0.4537|0.58|0.39|
0.00060002400096|0.865769330625|0.1817|0.2|0.91|
0.000640025601024|0.218036696896|0.2308|0.59|0.59|
0.000680027201088|0.756930294486|0.9107|0.6|0.65|
0.000720028801152|0.0494124112404|0.7789|0.32|0.08|
0.000760030401216|0.728777756788|0.1387|0.27|0.16|
0.00080003200128|0.343411863706|0.0066|0.11|0.5|
0.000840033601344|0.762587471575|0.0028|0.47|0.25|
0.000880035201408|0.690107920755|0.046|0.3|0.87|
0.000920036801472|0.884682485885|0.3383|0.43|0.82|
0.000960038401536|0.428547327843|0.7751|0.4|0.34|
0.0010000400016|0.0925867745302|0.6633|0.66|0.99|
0.00104004160166|0.571186986876|0.0768|0.73|0.66|
0.00108004320173|0.479528595515|0.2712|0.48|0.49|
0.00112004480179|0.747268644187|0.8213|0.65|0.07|
0.00116004640186|0.451148760523|0.8243|0.33|0.51|
0.00120004800192|0.591584140912|0.486|0.03|0.86|
0.00124004960198|0.841040395275|0.4114|0.68|0.46|
0.00128005120205|0.00105465944299|0.4007|0.46|0.21|
0.00132005280211|0.933044278523|0.8655|0.87|0.16|
0.00136005440218|0.667778234617|0.7596|0.49|0.97|
0.00140005600224|0.326901998499|0.0904|0.11|0.06|
0.0014400576023|0.658934854575|0.9178|0.14|0.81|
0.00148005920237|0.801458339437|0.2068|0.31|0.69|
0.00152006080243|0.0859426220814|0.9447|0.54|0.21|
0.0015600624025|0.234382908052|0.7465|0.33|0.62|
0.00160006400256|0.736188658774|0.7841|0.5|0.69|
0.00164006560262|0.46828091521|0.8769|0.85|0.31|
0.00168006720269|0.851426366284|0.1625|0.28|0.86|
0.00172006880275|0.627561766777|0.6212|0.92|0.18|
0.00176007040282|0.447433207427|0.8059|0.99|0.01|
0.00180007200288|0.14459138513|0.6723|0.7|0.95|
0.00184007360294|0.86377214507|0.3589|0.82|0.09|
0.00188007520301|0.226699249313|0.4278|0.37|0.73|
0.00192007680307|0.619673035368|0.5771|0.07|0.84|
0.00196007840314|0.149076718393|0.2599|0.15|0.83|
0.0020000800032|0.089567256259|0.1737|0.68|0.2|
0.00204008160326|0.414103342482|0.5962|0.38|0.96|
0.00208008320333|0.708469501249|0.388|0.97|0.49|
0.00212008480339|0.661963464738|0.3712|0.09|0.25|
0.00216008640346|0.357644715136|0.5295|0.0|0.32|
0.00220008800352|0.382598927359|0.9206|0.04|0.67|
0.00224008960358|0.368284248904|0.7387|0.16|0.46|
0.00228009120365|0.118246113469|0.3464|0.28|0.59|
0.00232009280371|0.474728076671|0.5545|0.79|0.55|
0.00236009440378|0.568749349677|0.476|0.16|0.17|
0.00240009600384|0.942829174466|0.1267|0.67|0.14|
0.0024400976039|0.707416862227|0.0585|0.06|1.0|
0.00248009920397|0.588845461075|0.2222|0.31|0.39|
0.00252010080403|0.63282496189|0.3384|0.72|0.01|
0.0025601024041|0.163166119975|0.4997|0.47|0.81|
0.00260010400416|0.6849396854|0.4968|0.05|0.26|
0.00264010560422|0.173863235723|0.1325|0.47|0.89|
0.00268010720429|0.957120618087|0.0851|0.06|0.18|
0.00272010880435|0.580804187927|0.4772|0.99|0.54|
0.00276011040442|0.324395667006|0.0767|0.19|0.82|
0.00280011200448|0.829974552805|0.1881|0.87|0.54|
0.00284011360454|0.986612694503|0.0304|0.55|0.3|
0.00288011520461|0.709523150482|0.6449|0.77|0.32|
0.00292011680467|0.806005295522|0.931|0.24|0.77|
0.00296011840474|0.94908136536|0.0707|0.66|0.66|
0.0030001200048|0.149300985056|0.7966|0.84|0.42|
0.00304012160486|0.33314408729|0.4041|0.62|0.91|
0.00308012320493|0.732692321291|0.202|0.38|0.63|
0.00312012480499|0.161368956039|0.3572|0.16|0.15|
0.00316012640506|0.101049305329|0.1667|0.11|0.97|
0.00320012800512|0.258716851215|0.2781|0.28|0.81|
0.00324012960518|0.436769428615|0.5755|0.57|0.34|
0.00328013120525|0.282718435225|0.0801|1.0|0.9|
0.00332013280531|0.776983977056|0.952|0.99|0.02|
0.00336013440538|0.195518101451|0.434|0.6|0.83|
0.00340013600544|0.512470539745|0.7559|0.45|0.04|
0.0034401376055|0.754435075306|0.4856|0.87|0.38|
0.00348013920557|0.619339666004|0.5416|0.34|0.71|
0.00352014080563|0.635715173256|0.3593|0.17|0.87|
0.0035601424057|0.724517700398|0.9947|0.87|0.37|
0.00360014400576|0.195163517673|0.3247|0.94|0.55|
0.00364014560582|0.808458085874|0.6317|0.24|0.65|
0.00368014720589|0.915688867383|0.8168|0.13|0.58|
0.00372014880595|0.14880194122|0.7337|0.28|0.02|
0.00376015040602|0.726366385054|0.5334|0.4|0.83|
0.00380015200608|0.830582699342|0.5755|0.53|0.29|
0.00384015360614|0.390239147059|0.184|0.82|0.84|
0.00388015520621|0.767863799421|0.1958|0.87|0.39|
0.00392015680627|0.707586577539|0.9122|0.6|0.89|
0.00396015840634|0.469606310985|0.9541|0.19|0.55|
0.0040001600064|0.308113099093|0.6547|0.12|0.47|
0.00404016160646|0.835570107072|0.6861|0.49|0.41|
0.00408016320653|0.27988681605|0.5099|0.24|0.99|
0.00412016480659|0.811361429973|0.2461|0.94|0.98|
0.00416016640666|0.911789456032|0.868|0.81|0.9|
0.00420016800672|0.0727462463115|0.3108|0.95|0.96|
0.00424016960678|0.133127519843|0.6067|0.5|0.51|
0.00428017120685|0.68956442767|0.6743|0.05|0.37|
0.00432017280691|0.228798466097|0.3346|0.5|0.58|
0.00436017440698|0.811091703851|0.9986|0.99|0.43|
0.00440017600704|0.374559674632|0.2355|0.41|0.15|
0.0044401776071|0.278976616665|0.2632|0.13|0.11|
0.00448017920717|0.680723068049|0.3664|0.67|0.5|
0.00452018080723|0.929298419122|0.7067|0.11|0.07|
0.0045601824073|0.531453399509|0.2394|0.24|0.85|
0.00460018400736|0.606881753887|0.014|0.22|0.97|
0.00464018560742|0.548937107344|0.0672|0.54|0.0|
0.00468018720749|0.275323696602|0.6083|0.44|0.57|
0.00472018880755|0.847265310493|0.7913|0.38|0.05|
0.00476019040762|0.390860426329|0.5371|0.16|0.26|
0.00480019200768|0.0213558435104|0.9738|0.76|0.37|
0.00484019360774|0.660605742237|0.3464|0.1|0.9|
0.00488019520781|0.976326734304|0.3344|0.41|0.76|
0.00492019680787|0.772261244397|0.1522|0.72|0.4|
0.00496019840794|0.438590837596|0.2413|0.07|0.03|
